Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.442695291,-0.102087708,9.775122528,0.983604584
1.462705292,-0.111218719,9.782756653,0.999621277
1.482714292,-0.098944244,9.772428131,1.002016296
1.502724292,-0.093854828,9.746382294,1.001267853
1.522734292,-0.105979614,9.764943695,1.001417542
1.542743291,-0.111218719,9.792336731,0.999770966
1.562753292,-0.102387085,9.804910583,0.986298981
1.582762292,-0.104782104,9.803862762,0.977916412
1.602772292,-0.115410004,9.775122528,0.975222015
1.622781292,-0.11002121,9.786947937,0.972976685
1.642791291,-0.111218719,9.766590271,0.972826996
1.662801292,-0.110919342,9.787995758,0.968486023
1.682805666,-0.110769653,9.765243073,0.970282288
1.702815667,-0.110170898,9.787546692,0.991538086
1.722824667,-0.124091949,9.773625641,0.980461121
1.742834667,-0.113314362,9.776918793,0.998872833
1.762844667,-0.109123077,9.767638092,1.002465363
1.782853666,-0.096399536,9.823172607,1.006806335
1.802863667,-0.095052338,9.790989532,0.991837463
1.822872667,-0.096998291,9.779313812,0.983903961
1.842882667,-0.098794556,9.799372101,0.983305206
1.862891667,-0.11705658,9.787546692,0.977317657
1.882901667,-0.106578369,9.781259766,0.978664856
1.902911667,-0.106578369,9.768236847,0.998274078
1.922920667,-0.095501404,9.746681671,0.984652405
1.942930666,-0.093405762,9.762398987,0.980161743
1.962939667,-0.096549225,9.779463501,0.977916412
1.982949667,-0.122445374,9.779313812,0.996028748
2.002959667,-0.123642883,9.810299377,0.997675323
2.022968667,-0.126786346,9.776769104,1.002615051
2.042978666,-0.120200043,9.804012451,0.999621277
2.062987667,-0.114062805,9.801018677,0.991837463
2.082997667,-0.10298584,9.774823151,0.987346802
2.103007667,-0.103434906,9.782008209,0.97701828
2.123016667,-0.089214478,9.785600739,0.97701828
2.143026666,-0.086520081,9.783205719,0.981958008
2.163035667,-0.09834549,9.786349182,0.989592133
2.183045667,-0.089813232,9.779762878,0.987047424
2.203055667,-0.105530548,9.761650543,0.967288513
2.223064667,-0.106129303,9.784403229,0.968036957
2.243074666,-0.121397552,9.776469727,0.968336334
2.263083667,-0.12753479,9.792785797,0.982556763
2.283093667,-0.121846619,9.797276459,0.996028748
2.303103667,-0.11705658,9.809700623,1.006207581
2.323112667,-0.120200043,9.789043579,1.017284546
2.343122666,-0.118254089,9.815538483,1.017434235
2.363132667,-0.110619965,9.790390778,1.00515976
2.383141667,-0.099992065,9.779762878,1.00276474
2.403151667,-0.091609497,9.745035095,0.996627502
2.423160667,-0.079634399,9.748777313,0.983754272
2.443170666,-0.070054321,9.742041321,0.980161743
2.463180667,-0.080083466,9.748627625,0.971030731
2.483189667,-0.0889151,9.762548676,0.955762482
2.503199667,-0.091160431,9.771979065,0.948727112
2.523208667,-0.113164673,9.797725525,0.945583649
2.543218667,-0.143401794,9.796827393,0.961300964
2.563228667,-0.146545258,9.831854553,0.976269836
2.583237667,-0.149239655,9.819280701,1.008003845
2.603247666,-0.137264557,9.817634125,0.999321899
2.623257667,-0.128582611,9.781259766,1.008303223
2.643266667,-0.112266541,9.771529999,0.996028748
2.663276667,-0.111817474,9.732910309,0.992585907
2.683286458,-0.106578369,9.768835602,0.985999603
2.703295458,-0.100740509,9.755812683,1.005908203
2.723305458,-0.085621948,9.78425354,1.013392639
2.743314458,-0.064665527,9.770332489,1.019978943
2.763324458,-0.0597258,9.795480194,0.998573456
2.783334458,-0.069904633,9.78425354,0.988993378
2.803343458,-0.076341248,9.778116302,0.981808319
2.823353458,-0.093106384,9.789043579,0.95710968
2.843363458,-0.121098175,9.777367859,0.967737579
2.863372458,-0.138761444,9.806706848,0.956211548
2.883382458,-0.155077515,9.794582062,0.975671082
2.903392458,-0.140258331,9.807155914,0.972976685
2.923401458,-0.141755219,9.766290894,0.983604584
2.943411458,-0.127983856,9.789941711,0.980760498
2.963421458,-0.115110626,9.770631866,0.982257385
2.983430458,-0.111667786,9.783954163,0.995130615
3.003440458,-0.099992065,9.768685913,1.001417542
3.023449458,-0.091609497,9.793534241,0.99692688
3.043459458,-0.080831909,9.787247314,0.996028748
3.063469458,-0.072898407,9.781409454,0.995579681
3.083478458,-0.065264282,9.787995758,0.993334351
3.103488458,-0.079185333,9.785900116,0.98749649
3.123498458,-0.093256073,9.789043579,0.981508942
3.143507458,-0.101039886,9.777367859,0.975521393
3.163517458,-0.123792572,9.777667236,0.979562988
3.183527458,-0.122445374,9.771979065,0.967288513
3.203536458,-0.136516113,9.776619415,0.971779175
3.223546458,-0.131875763,9.769134979,0.9687854
3.243556458,-0.124840393,9.788594513,0.978066101
3.263565458,-0.12169693,9.781259766,0.986897736
3.283575458,-0.116906891,9.810898132,0.988244934
3.303585458,-0.114062805,9.793085175,0.987646179
3.323594458,-0.100291443,9.803264008,1.005010071
3.343604458,-0.091010742,9.787397003,0.990939331
3.363614458,-0.088466034,9.773475952,0.991837463
3.383623458,-0.071102142,9.775272217,1.00396225
3.403633458,-0.083975372,9.760303345,0.984951782
3.423643458,-0.078586578,9.765991516,0.985999603
3.443652458,-0.089214478,9.765392761,0.990190887
3.463662458,-0.106129303,9.784702606,0.967438202
3.483672458,-0.116757202,9.785151672,0.980161743
3.503681458,-0.1287323,9.793534241,0.977167969
3.523691458,-0.12992981,9.781409454,0.975072327
3.543701458,-0.126786346,9.805659027,0.987346802
3.563710458,-0.12633728,9.795330505,0.987945557
3.583720458,-0.130528564,9.799970856,0.980012054
3.603730458,-0.120349731,9.787397003,1.00036972
3.623739458,-0.108674011,9.801168365,1.00156723
3.643749458,-0.101938019,9.7701828,0.988694
3.663759458,-0.097896423,9.783654785,0.987795868
3.683768958,-0.080532532,9.768536224,0.992735596
3.703778958,-0.079035645,9.765991516,0.978066101
3.723788958,-0.088765411,9.766290894,0.989442444
3.743797958,-0.098644867,9.775421906,0.981359253
3.763807958,-0.098495178,9.781858521,0.978964233
3.783817958,-0.116008759,9.794432373,0.98405365
3.803827958,-0.106129303,9.802216187,0.987346802
3.823836958,-0.127385101,9.795031128,0.991837463
3.843846958,-0.117805023,9.800719299,0.988394623
3.863856958,-0.125588837,9.777667236,0.990190887
3.883865958,-0.122744751,9.799372101,0.984353027
3.903875958,-0.124391327,9.773326263,0.986897736
3.923885958,-0.120349731,9.789492645,0.982706451
3.943894958,-0.110170898,9.780661011,0.992136841
3.963904958,-0.104931793,9.781858521,0.985550537
3.983914958,-0.095052338,9.767338715,0.990789642
4.003923958,-0.085023193,9.780810699,0.990190887
4.023933958,-0.083376617,9.780960388,0.99572937
4.043943958,-0.092208252,9.780062256,0.990190887
4.063953958,-0.091609497,9.79592926,0.991987152
4.083962958,-0.098944244,9.795330505,0.985700226
4.103972958,-0.108075256,9.796677704,0.988843689
4.123982958,-0.106877747,9.775571594,0.983454895
4.143991958,-0.115559692,9.778864746,0.981958008
4.164001958,-0.12633728,9.780062256,0.982407074
4.184011958,-0.114811249,9.783355408,0.987646179
4.204020958,-0.123493195,9.783205719,0.991837463
4.224030958,-0.117954712,9.788594513,1.000818787
4.244040958,-0.11002121,9.769883423,0.99812439
4.264050958,-0.097896423,9.793085175,1.002315674
4.284059958,-0.097896423,9.783355408,0.988694
4.304069958,-0.103285217,9.782157898,0.9794133
4.324079958,-0.087418213,9.774673462,0.986149292
4.344088958,-0.093854828,9.787696381,0.982706451
4.364098958,-0.09834549,9.782307587,0.983454895
4.384108958,-0.113014984,9.771230621,0.990939331
4.404117958,-0.102536774,9.786349182,0.996328125
4.424127958,-0.118703156,9.77377533,0.984203339
4.444137958,-0.110619965,9.79128891,0.983155518
4.464147958,-0.116906891,9.777816925,0.985101471
4.484156958,-0.11705658,9.792935486,0.987346802
4.504166958,-0.124690704,9.77377533,0.972677307
4.524176958,-0.115559692,9.805509338,0.991687775
4.544185958,-0.113014984,9.784552917,0.98989151
4.564195958,-0.110320587,9.789941711,0.993933105
4.584205958,-0.106129303,9.777966614,0.993633728
4.604215958,-0.101039886,9.788295135,0.986598358
4.624224958,-0.092357941,9.778116302,1.011446686
4.644234958,-0.092956696,9.766590271,0.983754272
4.664244958,-0.103135529,9.772877197,0.990490265
4.684253583,-0.097597046,9.776320038,0.990340576
4.704263583,-0.099992065,9.786349182,1.003363495
4.724273583,-0.103883972,9.773176575,0.991687775
4.744282583,-0.106278992,9.794432373,1.00036972
4.764292583,-0.105680237,9.779313812,1.000220032
4.784302583,-0.114511871,9.800719299,0.990939331
4.804312583,-0.108674011,9.787846069,1.003662872
4.824321583,-0.111817474,9.797575836,0.997974701
4.844331583,-0.120349731,9.776170349,1.000669098
4.864341583,-0.111218719,9.783654785,0.996328125
4.884350583,-0.109123077,9.774673462,1.008153534
4.904360583,-0.113913116,9.781110077,1.005608826
4.924370583,-0.105829926,9.764943695,0.993484039
4.944379583,-0.097297668,9.774374084,0.992436218
4.964389583,-0.10178833,9.779313812,1.003064117
4.984399583,-0.104482727,9.777367859,1.004710693
5.004409583,-0.098794556,9.779463501,1.013841705
5.024418583,-0.098046112,9.782157898,1.012644196
5.044428583,-0.101488953,9.793833618,1.008303223
5.064438583,-0.103734283,9.77257782,1.008303223
5.084447583,-0.110919342,9.789642334,1.01099762
5.104457583,-0.116008759,9.778864746,1.006357269
5.124467583,-0.109572144,9.789492645,0.997974701
5.144476583,-0.119601288,9.777367859,1.006806335
5.164486583,-0.116757202,9.78305603,1.001716919
5.184496583,-0.117355957,9.772278442,0.996477814
5.204505583,-0.10762619,9.782906342,1.008003845
5.224515583,-0.101039886,9.780511322,0.99692688
5.244525583,-0.104782104,9.786947937,0.994980927
5.264534583,-0.10418335,9.791438599,1.008153534
5.284544583,-0.100141754,9.781708832,1.009949799
5.304553583,-0.108374634,9.784103851,1.018931122
5.324563583,-0.097896423,9.774374084,1.009351044
5.344573583,-0.10059082,9.784552917,1.01563797
5.364582583,-0.105829926,9.775870972,0.999770966
5.384592583,-0.108075256,9.805060272,1.006956024
5.404602583,-0.113164673,9.781559143,0.99692688
5.424611583,-0.109123077,9.79832428,1.002914429
5.444621583,-0.100441132,9.787397003,0.998872833
5.464630583,-0.110470276,9.79128891,0.999920654
5.484640583,-0.123343506,9.772428131,0.992885284
5.504650583,-0.103285217,9.795031128,0.995429993
5.524659583,-0.113014984,9.776320038,1.008303223
5.544669583,-0.107326813,9.77721817,1.007854156
5.564678583,-0.100890198,9.780511322,1.003513184
5.584688583,-0.101488953,9.776320038,1.006207581
5.604698583,-0.099393311,9.781259766,1.007704468
5.624707583,-0.107177124,9.791737976,1.006806335
5.644717583,-0.105829926,9.783954163,1.006057892
5.664726583,-0.099692688,9.772727509,1.009949799
5.684737917,-0.095800781,9.786498871,1.007704468
5.704747917,-0.10298584,9.779313812,0.999172211
5.724756917,-0.102237396,9.793534241,0.997825012
5.744766917,-0.106578369,9.779014435,1.00515976
5.764775916,-0.108973389,9.803114319,1.003662872
5.784785917,-0.108224945,9.781110077,1.000070343
5.804794917,-0.108674011,9.787397003,1.0086026
5.824804917,-0.110919342,9.768236847,0.993034973
5.844814917,-0.113314362,9.781559143,1.008752289
5.864823916,-0.10298584,9.782457275,1.010398865
5.884833917,-0.102387085,9.787546692,1.010847931
5.904842917,-0.104632416,9.78425354,1.015338593
5.924852917,-0.108374634,9.764943695,0.998423767
5.944861917,-0.106578369,9.765991516,1.012344818
5.964871917,-0.098644867,9.770931244,1.009201355
5.984880917,-0.098195801,9.791887665,1.00740509
6.004890917,-0.102536774,9.784702606,1.00980011
6.024899916,-0.111368408,9.800120544,1.011296997
6.044909917,-0.107476501,9.779912567,1.009650421
6.064918917,-0.114811249,9.791588287,0.998423767
6.084928917,-0.10298584,9.77841568,1.012195129
6.104938917,-0.113164673,9.796677704,1.006506958
6.124947916,-0.108224945,9.782157898,0.994681549
6.144957917,-0.112565918,9.785750427,1.003213806
6.164966917,-0.111518097,9.767787781,1.000220032
6.184976917,-0.107027435,9.780661011,0.996477814
6.204985917,-0.107476501,9.777816925,1.003812561
6.224995916,-0.109871521,9.774374084,1.004561005
6.245004917,-0.095651093,9.781559143,1.002016296
6.265014917,-0.10178833,9.782008209,1.005010071
6.285023917,-0.106728058,9.79473175,1.005459137
6.305033917,-0.102836151,9.767039337,1.006357269
6.325042916,-0.101488953,9.793534241,1.013542328
6.345052917,-0.103434906,9.776918793,1.001716919
6.365061917,-0.111518097,9.789193268,1.007854156
6.385071917,-0.111218719,9.766590271,0.999770966
6.405080917,-0.103883972,9.805060272,1.009949799
6.425089917,-0.106278992,9.780062256,1.010249176
6.445099917,-0.109572144,9.776619415,1.005908203
6.465108917,-0.107326813,9.773625641,1.002016296
6.485118916,-0.10642868,9.77961319,0.988694
6.505127917,-0.096848602,9.784852295,1.005010071
6.525137917,-0.106877747,9.789043579,1.005908203
6.545146917,-0.105829926,9.79712677,1.018631744
6.565156917,-0.114960938,9.771979065,0.998423767
6.585165916,-0.098046112,9.796378326,1.010099487
6.605175917,-0.111069031,9.7701828,0.997076569
6.625184917,-0.097447357,9.797575836,1.010847931
6.645194917,-0.103734283,9.77721817,1.00740509
6.665203917,-0.10762619,9.802515564,0.999621277
6.685212292,-0.106728058,9.766590271,1.000220032
6.705222292,-0.11002121,9.797725525,1.005010071
6.725231291,-0.097597046,9.775122528,1.00276474
6.745241292,-0.107775879,9.797875214,1.006057892
6.765250292,-0.105380859,9.785900116,1.001118164
6.785260292,-0.117206268,9.788444824,0.987646179
6.805269292,-0.103883972,9.785001984,0.993034973
6.825279291,-0.114062805,9.78425354,1.008452911
6.845288292,-0.111667786,9.779014435,0.994831238
6.865297292,-0.109422455,9.773326263,1.011596375
6.885307292,-0.10178833,9.791139221,1.005010071
6.905316292,-0.110619965,9.774823151,1.009650421
6.925326291,-0.105829926,9.799372101,1.015338593
6.945335292,-0.110320587,9.780511322,1.011446686
6.965345292,-0.101488953,9.791887665,0.99453186
6.985354292,-0.105680237,9.778864746,1.008752289
7.005363292,-0.107925568,9.788744202,1.005010071
7.025373292,-0.105530548,9.773026886,0.990490265
7.045382292,-0.104482727,9.787397003,1.002465363
7.065392292,-0.106278992,9.780810699,0.998274078
7.085401291,-0.113164673,9.786199493,1.003064117
7.105410292,-0.101189575,9.769883423,0.999172211
7.125420292,-0.102686462,9.776619415,0.997974701
7.145429292,-0.101938019,9.781110077,1.002615051
7.165439292,-0.104782104,9.785151672,1.008003845
7.185448291,-0.113014984,9.783954163,1.004111938
7.205457292,-0.104632416,9.776619415,1.01324295
7.225467292,-0.099093933,9.785600739,1.010249176
7.245476292,-0.105829926,9.771679688,1.008901978
7.265486292,-0.098195801,9.807006226,0.999920654
7.285495291,-0.105231171,9.778116302,0.997974701
7.305504292,-0.108524323,9.794282684,1.006956024
7.325514292,-0.098944244,9.774972839,1.001118164
7.345523292,-0.10418335,9.793683929,1.014739838
7.365532292,-0.111817474,9.778864746,0.995130615
7.385542292,-0.108524323,9.782606964,0.997375946
7.405551292,-0.107326813,9.779014435,0.992136841
7.425561292,-0.096399536,9.785151672,1.012494507
7.445570291,-0.107925568,9.779313812,0.995879059
7.465579292,-0.115260315,9.781858521,1.007854156
7.485589292,-0.107925568,9.79712677,1.002016296
7.505598292,-0.106578369,9.782157898,1.011596375
7.525607292,-0.102536774,9.791588287,1.004411316
7.545617291,-0.105829926,9.772128754,1.007105713
7.565626292,-0.105530548,9.785600739,1.004710693
7.585635292,-0.104482727,9.773625641,0.996328125
7.605645292,-0.106728058,9.793085175,1.003812561
7.625654292,-0.104033661,9.780960388,0.999022522
7.645664292,-0.101189575,9.790540466,1.003662872
7.665673292,-0.101938019,9.769434357,1.002615051
7.685681792,-0.109123077,9.790989532,1.002465363
7.705691792,-0.105829926,9.779014435,0.997525635
7.725700791,-0.109272766,9.77961319,0.996178436
7.745709792,-0.11930191,9.782457275,1.000818787
7.765719792,-0.106129303,9.776619415,0.997675323
7.785728791,-0.107326813,9.783804474,0.999920654
7.805737792,-0.105380859,9.779762878,1.006656647
7.825747792,-0.107326813,9.790989532,1.002914429
7.845756792,-0.100890198,9.790241089,1.008752289
7.865765792,-0.094603271,9.793983307,0.999621277
7.885775791,-0.113314362,9.790540466,0.997525635
7.905784792,-0.100890198,9.811796265,1.007554779
7.925793792,-0.109572144,9.78664856,1.001267853
7.945803792,-0.102087708,9.796528015,0.999920654
7.965812792,-0.107925568,9.775721283,1.007554779
7.985821791,-0.103285217,9.783355408,0.99812439
8.005831792,-0.102536774,9.794432373,1.006207581
8.025840792,-0.108524323,9.796528015,1.009051666
8.045849791,-0.112266541,9.777367859,1.009051666
8.065859792,-0.105231171,9.789792023,1.005908203
8.085868792,-0.10762619,9.804611206,1.001118164
8.105877792,-0.120948486,9.778715057,1.007255402
8.125887792,-0.105829926,9.787397003,0.999172211
8.145896791,-0.101039886,9.770781555,0.999321899
8.165905792,-0.107177124,9.786798248,1.002165985
8.185914792,-0.119900665,9.770931244,1.001417542
8.205924792,-0.107177124,9.785750427,1.003213806
8.225933792,-0.111518097,9.756860504,1.003513184
8.245942792,-0.110170898,9.768985291,0.99572937
8.265952792,-0.113913116,9.757608948,0.994831238
8.285961792,-0.10418335,9.77257782,1.001118164
8.305970791,-0.104931793,9.756860504,1.000669098
8.325980792,-0.110170898,9.779463501,1.003513184
8.345989792,-0.103285217,9.775122528,1.009949799
8.365998792,-0.1088237,9.77721817,0.998872833
8.386008792,-0.106129303,9.800719299,1.010698242
8.406017791,-0.111518097,9.791139221,1.003213806
8.426026792,-0.108973389,9.801318054,1.000818787
8.446035792,-0.113763428,9.783954163,0.999471588
8.466045792,-0.099243622,9.815089417,0.994980927
8.486054792,-0.109123077,9.785001984,1.002165985
8.506063792,-0.105680237,9.808353424,0.997974701
8.526073792,-0.112116852,9.777816925,1.00036972
8.546082792,-0.104033661,9.79712677,1.001417542
8.566091791,-0.111368408,9.764943695,1.003064117
8.586100792,-0.093405762,9.784702606,1.010398865
8.606110792,-0.099243622,9.765991516,0.999172211
8.626119792,-0.101339264,9.778864746,0.999172211
8.646128792,-0.109721832,9.770332489,1.000818787
8.666138791,-0.107476501,9.778715057,1.01099762
8.686147917,-0.103434906,9.789342957,1.000818787
8.706156917,-0.116906891,9.791737976,1.003213806
8.726165917,-0.101339264,9.796078949,1.004261627
8.746175917,-0.1088237,9.786199493,1.007554779
8.766184916,-0.112865295,9.813143463,1.000669098
8.786193917,-0.107326813,9.780960388,1.003662872
8.806202917,-0.104782104,9.78889389,1.003363495
8.826212917,-0.105680237,9.765991516,1.004411316
8.846221917,-0.106129303,9.782457275,1.001267853
8.866230916,-0.102686462,9.77257782,1.00980011
8.886240917,-0.104482727,9.795180817,1.000220032
8.906249917,-0.109572144,9.782756653,1.001267853
8.926258917,-0.09714798,9.788744202,1.005908203
8.946267917,-0.099992065,9.781110077,1.005908203
8.966277917,-0.101339264,9.786798248,0.998274078
8.986286917,-0.108973389,9.792336731,0.99812439
9.006295917,-0.110170898,9.790690155,1.006956024
9.026304916,-0.101638641,9.789792023,1.007854156
9.046314917,-0.110170898,9.771529999,1.007554779
9.066323917,-0.111967163,9.775122528,0.997825012
9.086332917,-0.114062805,9.763746185,1.002615051
9.106341917,-0.107027435,9.793683929,1.001716919
9.126351916,-0.111667786,9.780810699,0.99453186
9.146360917,-0.10762619,9.80176712,1.002315674
9.166369917,-0.102536774,9.798473969,1.009949799
9.186378916,-0.105081482,9.800120544,0.992436218
9.206388917,-0.09595047,9.789193268,1.007704468
9.226397917,-0.107326813,9.775272217,1.004411316
9.246406917,-0.105081482,9.767039337,0.997825012
9.266415917,-0.108224945,9.773326263,1.003662872
9.286425916,-0.103883972,9.769883423,0.994681549
9.306434917,-0.109422455,9.771230621,0.994082794
9.326443917,-0.095202026,9.787995758,0.998274078
9.346452917,-0.107925568,9.786947937,1.003812561
9.366462917,-0.101339264,9.796677704,0.986748047
9.386471917,-0.110170898,9.787247314,1.004411316
9.406480917,-0.105829926,9.792935486,1.000220032
9.426489917,-0.112565918,9.765392761,1.00036972
9.446499916,-0.100441132,9.781708832,1.000669098
9.466508917,-0.104782104,9.769584045,1.00515976
9.486517917,-0.106278992,9.802515564,0.994232483
9.506526917,-0.101488953,9.786947937,1.002465363
9.526535917,-0.099842377,9.797725525,1.00515976
9.546545916,-0.106278992,9.790989532,0.991837463
9.566554917,-0.106578369,9.781259766,1.010249176
9.586563917,-0.113913116,9.782157898,1.001118164
9.606572916,-0.111667786,9.768236847,1.007854156
9.626582917,-0.108224945,9.771829376,1.008153534
9.646591917,-0.113014984,9.771679688,1.016685791
9.666600917,-0.099542999,9.783654785,1.014290771
9.686609792,-0.110320587,9.788594513,1.000070343
9.706618792,-0.096998291,9.813742218,0.992436218
9.726628792,-0.116906891,9.796528015,0.990789642
9.746637792,-0.105380859,9.804461517,1.012644196
9.766646791,-0.116308136,9.766889648,1.003363495
9.786655792,-0.110919342,9.789941711,1.0086026
9.806665792,-0.103584595,9.762099609,0.999770966
9.826674792,-0.099992065,9.775721283,1.006806335
9.846683792,-0.101339264,9.77841568,0.997825012
9.866692791,-0.108374634,9.786199493,0.997375946
9.886701792,-0.104482727,9.785301361,0.99812439
9.906711792,-0.116607513,9.78425354,1.008901978
9.926720791,-0.100291443,9.78305603,1.009051666
9.946729792,-0.105680237,9.773176575,1.009351044
9.966738792,-0.111967163,9.778715057,1.003662872
9.986747792,-0.10178833,9.772428131,1.011446686
10.00675779,-0.111518097,9.791588287,0.994980927
10.02676679,-0.111967163,9.779164124,0.993484039
10.04677579,-0.099842377,9.79712677,0.994382172
10.06678479,-0.104782104,9.784103851,1.001866608
10.08679379,-0.114960938,9.798473969,1.00515976
10.10680379,-0.109871521,9.776320038,1.004710693
10.12681279,-0.101638641,9.785600739,0.994232483
10.14682179,-0.096549225,9.76554245,1.011446686
10.16683079,-0.103285217,9.777517548,1.004860382
10.18683979,-0.11585907,9.78305603,1.000968475
10.20684979,-0.1088237,9.781559143,1.010548553
10.22685879,-0.10762619,9.796078949,1.006357269
10.24686779,-0.109422455,9.783355408,0.992585907
10.26687679,-0.105380859,9.795779572,0.999321899
10.28688579,-0.111218719,9.75970459,1.008303223
10.30689579,-0.104782104,9.780661011,0.993933105
10.32690479,-0.116607513,9.767338715,1.010398865
10.34691379,-0.11346405,9.801168365,1.010398865
10.36692279,-0.105979614,9.789792023,1.006207581
10.38693179,-0.110170898,9.808652802,0.993034973
10.40694179,-0.109572144,9.782756653,0.993484039
10.42695079,-0.105530548,9.793534241,0.995130615
10.44695979,-0.103734283,9.770931244,0.996777191
10.46696879,-0.109123077,9.779014435,1.005758514
10.48697779,-0.101189575,9.766889648,1.015039215
10.50698679,-0.108075256,9.783355408,1.009500732
10.52699679,-0.111667786,9.784103851,1.00036972
10.54700579,-0.108075256,9.78664856,1.004561005
10.56701479,-0.10059082,9.790839844,1.00036972
10.58702379,-0.109572144,9.773176575,1.013841705
10.60703279,-0.107775879,9.7900914,1.009051666
10.62704279,-0.106578369,9.761949921,0.994232483
10.64705179,-0.099692688,9.779762878,0.994082794
10.66706079,-0.114062805,9.773475952,0.999172211
10.68706979,-0.116308136,9.800270233,0.993783417
10.70707929,-0.116757202,9.792935486,1.005608826
10.72708829,-0.110170898,9.808503113,1.004411316
10.74709829,-0.105680237,9.786947937,0.991687775
10.76710729,-0.105829926,9.786498871,1.003213806
10.78711629,-0.104482727,9.764045563,1.004111938
10.80712529,-0.099992065,9.776170349,1.004860382
10.82713429,-0.104782104,9.766290894,1.001417542
10.84714329,-0.112865295,9.791438599,1.00396225
10.86715329,-0.09595047,9.793085175,1.002615051
10.88716229,-0.110919342,9.786349182,0.997675323
10.90717129,-0.105231171,9.799072723,1.00515976
10.92718029,-0.106877747,9.771529999,0.993034973
10.94718929,-0.10059082,9.792336731,1.014141083
10.96719829,-0.11346405,9.766290894,0.998274078
10.98720829,-0.115110626,9.799970856,0.994980927
11.00721729,-0.113314362,9.784852295,1.000968475
11.02722629,-0.113314362,9.801168365,0.99812439
11.04723529,-0.112416229,9.77138031,0.982257385
11.06724429,-0.105829926,9.788444824,1.008752289
11.08725329,-0.112865295,9.771080933,0.999621277
11.10726329,-0.105380859,9.771080933,0.99692688
11.12727229,-0.106728058,9.774523773,1.012195129
11.14728129,-0.101488953,9.784852295,1.015937347
11.16729029,-0.105680237,9.79832428,0.999172211
11.18729929,-0.106129303,9.789342957,1.003363495
11.20730829,-0.114511871,9.794132996,0.99572937
11.22731729,-0.10418335,9.762848053,1.009051666
11.24732729,-0.105829926,9.784552917,0.997974701
11.26733629,-0.11705658,9.758058014,0.988095245
11.28734529,-0.103584595,9.793983307,0.992885284
11.30735429,-0.110320587,9.779164124,0.997375946
11.32736329,-0.111218719,9.804760895,0.997226257
11.34737229,-0.110170898,9.779912567,1.003662872
11.36738129,-0.103434906,9.806856537,1.009051666
11.38739129,-0.099393311,9.774074707,1.00036972
11.40740029,-0.115410004,9.772727509,1.010698242
11.42740929,-0.101488953,9.775571594,1.005908203
11.44741829,-0.106578369,9.787397003,1.004561005
11.46742729,-0.110769653,9.798923035,1.00156723
11.48743629,-0.112116852,9.79832428,1.004411316
11.50744529,-0.109572144,9.802066498,0.99228653
11.52745529,-0.111967163,9.778565369,1.004111938
11.54746429,-0.11466156,9.786199493,0.999022522
11.56747329,-0.111817474,9.764045563,1.013392639
11.58748229,-0.107027435,9.796677704,1.00156723
11.60749129,-0.114811249,9.777068481,1.009201355
11.62750029,-0.109721832,9.803264008,1.007105713
11.64750929,-0.111368408,9.779912567,0.999022522
11.66751929,-0.105380859,9.798623657,1.001417542
11.68752829,-0.113314362,9.77602066,0.999471588
11.70753704,-0.105081482,9.789043579,1.015039215
11.72754604,-0.109272766,9.775571594,1.014141083
11.74755504,-0.109721832,9.78305603,0.999770966
11.76756404,-0.103434906,9.787995758,1.007105713
11.78757304,-0.107326813,9.781708832,1.005010071
11.80758204,-0.108973389,9.793683929,0.999621277
11.82759204,-0.106278992,9.775272217,1.004261627
11.84760104,-0.109123077,9.786199493,1.002615051
11.86761004,-0.106278992,9.75970459,0.99108902
11.88761904,-0.096698914,9.786049805,1.001866608
11.90762804,-0.111368408,9.77377533,1.002615051
11.92763704,-0.104632416,9.796677704,1.003064117
11.94764604,-0.109272766,9.787696381,1.001417542
11.96765504,-0.107775879,9.793534241,1.012494507
11.98766504,-0.107925568,9.770332489,0.997076569
12.00767404,-0.106728058,9.782157898,0.997675323
12.02768304,-0.108075256,9.767638092,1.000669098
12.04769204,-0.104782104,9.780062256,1.001417542
12.06770104,-0.110769653,9.785151672,0.998274078
12.08771004,-0.106728058,9.790839844,1.007854156
12.10771904,-0.107027435,9.791887665,1.004411316
12.12772804,-0.106578369,9.781110077,1.002914429
12.14773704,-0.107326813,9.780810699,0.997226257
12.16774704,-0.111069031,9.776320038,1.011746063
12.18775604,-0.099243622,9.786947937,1.000968475
12.20776504,-0.110769653,9.782756653,1.006207581
12.22777404,-0.100441132,9.797875214,0.998872833
12.24778304,-0.112715607,9.780062256,0.995130615
12.26779204,-0.104333038,9.793384552,1.000818787
12.28780104,-0.105979614,9.761351166,0.995429993
12.30781004,-0.10298584,9.775571594,1.00515976
12.32781904,-0.099093933,9.757908325,1.015937347
12.34782904,-0.107326813,9.785151672,1.006207581
12.36783804,-0.107476501,9.784552917,0.995579681
12.38784704,-0.101339264,9.783654785,1.007704468
12.40785604,-0.109123077,9.79592926,0.997525635
12.42786504,-0.10642868,9.779313812,1.002315674
12.44787404,-0.107775879,9.778116302,0.991388397
12.46788304,-0.112715607,9.77961319,1.004111938
12.48789204,-0.105231171,9.790540466,1.000669098
12.50790104,-0.115709381,9.770931244,1.002165985
12.52791004,-0.109422455,9.809101868,0.998423767
12.54792004,-0.111368408,9.777816925,1.00515976
12.56792904,-0.104782104,9.788744202,1.001118164
12.58793804,-0.110320587,9.768536224,1.000220032
